movie_id,title,genres,cast,crew,keywords
1777,Fahrenheit 9/11,,"Robert De Niro,Michael Moore,George W. Bush,Ben Affleck,Stevie Wonder,Al Gore,Saddam Hussein,George H. W. Bush",Michael Moore,"skab under tv,Øverste hylde,foran"
558,Spider-Man 2,"Action,Adventure,Fantasy","Tobey Maguire,Kirsten Dunst,James Franco,Alfred Molina,Rosemary Harris,Donna Murphy,J.K. Simmons,Daniel Gillies,Dylan Baker,Willem Dafoe,Mageina Tovah,Bruce Campbell,Stan Lee,Scott Spiegel,Joel McHale,Hal Sparks,Donnell Rawlings,Emily Deschanel,Elizabeth Banks,Daniel Dae Kim,Aasif Mandvi,Joey Diaz,Vanessa Ferlito,Joy Bryant,John Landis,Phil LaMarr,Gregg Edelman,Ted Raimi,Cliff Robertson,Elya Baskin,Bill Nunn,Brent Briscoe,Christine Estabrook,John Paxton,Joanne Baron,Peter McRobbie,Louis Lombardi,Marc John Jefferies","Sam Raimi,Eric Heffron,Trudy Ramirez","dual identity,love of one's life,pizza boy,marvel comic,sequel,superhero,doctor,scientist,tentacle,death,super villain"
80,Before Sunset,"Drama,Romance","Ethan Hawke,Julie Delpy,Vernon Dobtcheff,Louise Lemoine Torrès,Rodolphe Pauly",Richard Linklater,"paris,journalist,dialogue,talking,soulmates,walking,bookshop,love of one's life,author"
8699,Anchorman: The Legend of Ron Burgundy,Comedy,"Will Ferrell,Christina Applegate,Paul Rudd,David Koechner,Steve Carell,Fred Willard,Chris Parnell,Vince Vaughn,Luke Wilson,Ben Stiller",Adam McKay,"journalism,sexism,ladder,panda,tv show in film,mustache,misogynist,newsroom,teleprompter,gang warfare,aftercreditsstinger,duringcreditsstinger,news spoof"
2048,"I, Robot","Action,Science Fiction","Will Smith,Bridget Moynahan,Alan Tudyk,James Cromwell,Bruce Greenwood,Shia LaBeouf,Chi McBride,Jerry Wasserman,Peter Shinkoda,Terry Chen","Alex Proyas,Sam Harris,Shelley Crawford,Stephanie Kate Mitchell","suicide,artificial intelligence,man vs machine,chicago,based on novel,hero,future,law,dystopia,police,murder,robot,3d,humanoid robot"
436,Maria Full of Grace,"Drama,Thriller,Crime","Catalina Sandino Moreno,Guilied Lopez,Yenny Paola Vega,John Álex Toro,Virgina Ariza,Rodrigo Sánchez Borhorquez,Charles Albert Patiño,Wilson Guerrero","Joshua Marston,Mariana Hellmund","individual,new york,adolescence,colombia,drug traffic,cocaine,drug crime,illegal immigration,maquiladora,airplane,bravery,teacher,pregnancy,self esteem"
2502,The Bourne Supremacy,"Action,Drama,Thriller","Matt Damon,Franka Potente,Brian Cox,Julia Stiles,Karl Urban,Gabriel Mann,Joan Allen,Marton Csokas,Tom Gallop,John Bedford Lloyd,Ethan Sandler,Michelle Monaghan,Karel Roden,Tomas Arana,Oksana Akinshina,Yevgeni Sitokhin,Marina Weis,Tim Griffin,Sean Smith,Maxim Kovalevski,Patrick Crowley,Jon Collin Barclay,Sam Brown","Luc Etienne,Paul Greengrass,Sabine Zimmer,Thorne Mutert,Paul Goldsmith","berlin,assassin,based on novel,amnesia,sniper,lie,sequel,suspense,on the run,shootout,espionage,violence,foot chase,car chase,exploding house,though guy,one against many,rail car,dark past,moscow,hand to hand combat"
314,Catwoman,"Action,Crime","Halle Berry,Benjamin Bratt,Sharon Stone,Lambert Wilson,Frances Conroy,Alex Borstein,Michael Massee,Byron Mann,Kim Smith,Christopher Heyerdahl,Peter Wingfield,Berend McKenzie,Patricia Mayen-Salazar,Ona Grauer,Landy Cannon,Michael P. Northey,Aaron Douglas,Peter Williams,Janet Varney,Larry Sullivan,James Ashcroft,Michasha Armstrong,Brooke Theiss,Ryan Robbins,John Cassini,Diego Diablo Del Mar,Herbert Duncanson,Judith Maxie,Dagmar Midcap","Pitof,Steve Danton,Jean-Francois Morissette,Cristina Weigmann,Misha Bukowski,Catherine Kretz","white russian,sex,dc comics,beauty,sexism,basketball,superheroine,female protagonist,evil corporation,catwoman,masked superhero,cat lady"
1040,The Leopard,Drama,"Burt Lancaster,Alain Delon,Claudia Cardinale,Paolo Stoppa,Rina Morelli,Serge Reggiani",Luchino Visconti,"civil war,sicily,pastor,country estate,monarchy,arranged marriage,power,ambition,officer,power takeover,political instability,palermo,bourbon,naples,opportunist,plan,praise,war,decadence"
5122,The Day of the Locust,"Drama,Thriller","Donald Sutherland,Karen Black,Burgess Meredith,William Atherton,Geraldine Page",John Schlesinger,"impotence,career woman,hollywood,movie star"
1783,To End All Wars,"Action,Comedy,Drama,History","Ciarán McMenamin,Robert Carlyle,Kiefer Sutherland,Sakae Kimura,Mark Strong,Masayuki Yui,James Cosmo",David L. Cunningham,"japan,scotland,traitor,freight train,railway car,teacher,jungle,corporal punishment,bushido"
31522,A Woman Is a Woman,"Comedy,Drama,Romance","Jean-Claude Brialy,Anna Karina,Jean-Paul Belmondo",Jean-Luc Godard,independent film
5179,The Prime of Miss Jean Brodie,Drama,"Maggie Smith,Robert Stephens,Pamela Franklin,Celia Johnson,Gordon Jackson,Diane Grayson",Ronald Neame,"edinburgh,eccentric,teacher,school"
4201,The Fifth Musketeer,"Action,History","Beau Bridges,Ursula Andress,Sylvia Kristel,Olivia de Havilland,Ian McShane",Ken Annakin,"mistake in person,plan,royalty,twins"
69526,The Assassination Bureau,"Thriller,Crime,Comedy,Action,Adventure","Oliver Reed,Diana Rigg,Telly Savalas,Curd Jürgens,Philippe Noiret,Warren Mitchell,Beryl Reid,Clive Revill,Kenneth Griffith,Vernon Dobtcheff,Annabella Incontrera,Jess Conrad,George Coulouris,Ralph Michael",Basil Dearden,dirigible
6947,The Village,"Drama,Mystery,Thriller","Bryce Dallas Howard,Joaquin Phoenix,Adrien Brody,William Hurt,Sigourney Weaver,Brendan Gleeson,Cherry Jones,Celia Weston","M. Night Shyamalan,Dianne Dreyer,John Rusk,Alison Cohen Rosa","secret,forest,rural setting,blindness,courtship,mentally handicapped man,human nature,aura,romantic,village council"
401,Garden State,"Comedy,Drama,Romance","Zach Braff,Natalie Portman,Ian Holm,Peter Sarsgaard,Jean Smart,Armando Riesco,Jackie Hoffman,Method Man,Alex Burns,Ron Leibman,Jim Parsons,Michael Weston,Ann Dowd,Ato Essandoh,Denis O'Hare,Trisha LaFache,Geoffrey Arend,George C. Wolfe",Zach Braff,"new jersey,paraplegic,loss of mother,expensive restaurant,pop culture,ecstasy,strangeness,epilepsy,lethargy,answering machine,difficult childhood,unsociability,single,marijuana,los angeles,psychiatrist,grave digger"
2577,Code 46,"Drama,Romance,Science Fiction,Thriller","Tim Robbins,Samantha Morton,Nabil Elouahabi,Om Puri,Emil Marwa,Nina Fog,Bruno Lastra,Togo Igawa,Natalie Mendoza,Jeanne Balibar",Michael Winterbottom,"seattle,shanghai,future,insurance salesman,dystopia"
60760,Masques,"Crime,Thriller,Foreign,Comedy","Philippe Noiret,Robin Renucci,Bernadette Lafont,Monique Chaumette",Claude Chabrol,hitchcockian
8745,It Happened at the World's Fair,"Comedy,Music,Romance","Elvis Presley,Joan O'Brien,Gary Lockwood,Vicky Tiu,H.M. Wynant,Edith Atwater,Guy Raymond",Norman Taurog,"airplane,universal exhibition,elvis,crop duster,elvis presley"
32298,Seeing Other People,"Comedy,Drama,Romance","Jay Mohr,Julianne Nicholson,Josh Charles,Andy Richter,Lauren Graham,Mike Faiola,Sheeri Rappaport,Mitch Morris,Liz Phair,Niki J. Crawford,Willie Garson,Lew Schneider,Alex Borstein,Matthew Davis",Wallace Wolodarsky,"infidelity,marriage,independent film"
124,No End,"Drama,Fantasy","Grażyna Szapołowska,Maria Pakulnis,Aleksander Bardini",Krzysztof Kieślowski,"new love,heart attack,court case,dying and death,wife,influence,war,afterlife,lawyer"
5137,Sky Captain and the World of Tomorrow,"Mystery,Action,Thriller,Science Fiction,Adventure","Jude Law,Gwyneth Paltrow,Giovanni Ribisi,Angelina Jolie,Bai Ling","Kerry Conran,Sally Jones,Marcia Gay","london england,himalaya,journalist,killer robot,computer war,robot"
2003,Anatomy of Hell,Drama,"Amira Casar,Rocco Siffredi",Catherine Breillat,"gay,sex,women's sexual identity,nightclub,blow job,man-woman relation,menstruation,homosexuality,unsimulated sex,woman director"
1653,The Motorcycle Diaries,Drama,"Gael García Bernal,Rodrigo de la Serna,Mercedes Morán,Mía Maestro,Jean Pierre Noher,Lucas Oro",Walter Salles,"brazilian,revolution,communist,asthma,peru,chile,cuban revolution,che guevara,argentina,motorcycle,guajira peninsula,leper colony,biochemist"
747,Shaun of the Dead,"Horror,Comedy","Simon Pegg,Nick Frost,Kate Ashfield,Lucy Davis,Dylan Moran,Peter Serafinowicz,Rafe Spall,Penelope Wilton,Bill Nighy,Reece Shearsmith,Jessica Hynes",Edgar Wright,"record collection,flower,cheese,pub,surrey,romantic comedy,zombie,english,tv show in film,cricket bat,broken bottle,survival horror,british pub,english pub,you've got red on you"
27816,Basket Case 3,Horror,"Kevin Van Hentenryck,Annie Ross,Gil Roper,Dan Biggers,Jim O'Doherty",Frank Henenlotter,
27815,Basket Case 2,Horror,"Kevin Van Hentenryck,Annie Ross,Heather Rattray,Jason Evers,Kathryn Meisle",Frank Henenlotter,"mutant,sequel,splatter,freak"
8689,Cannibal Holocaust,"Adventure,Horror","Robert Kerman,Perry Pirkanen,Luca Barbareschi,Salvatore Basile,Francesca Ciardi,Carl Gabriel Yorke,Paolo Paoloni",Ruggero Deodato,"male nudity,female nudity,erection,filmteam,horror,tribe,jungle,torture,cannibal,south america,penis,film crew,found footage,amazon rainforest,missing,video nasty,cannibalism,amazon tribe"
1599,I Heart Huckabees,"Comedy,Romance","Jason Schwartzman,Dustin Hoffman,Lily Tomlin,Jude Law,Mark Wahlberg,Naomi Watts,Isabelle Huppert,Darlene Hunt",David O. Russell,"sex,detective,jealousy,humor,protest,wife,celebrity,rivalry,independent film,religion,universe,anger,nature,husband,existentialism,enviroment,issues"
4380,Shall We Dance?,"Drama,Romance,Comedy","Richard Gere,Jennifer Lopez,Susan Sarandon,Lisa Ann Walter,Stanley Tucci,Anita Gillette,Bobby Cannavale,Omar Benson Miller,Tamara Hope",Peter Chelsom,"jealousy,wife husband relationship,dancing master"
3989,Team America: World Police,"Music,Adventure,Animation,Action,Comedy","Trey Parker,Matt Stone,Kristen Miller",Trey Parker,"paris,france,cairo,capitalism,loss of lover,egypt,war against terror,shotgun,patriotism,pentagon,american dream,destroy,shipwreck,louvre,american  way of life,failure,panama,damage,government,eiffel tower paris,world politics,mass destruction"
2438,The Country Girl,"Music,Drama","Bing Crosby,Grace Kelly,William Holden,Anthony Ross","George Seaton,Francisco Day","diva,song,stage fright,alcoholic,drunkenness,actor"
3053,The Fearless Vampire Killers,"Comedy,Horror","Jack MacGowran,Roman Polanski,Alfie Bass,Jessie Robins,Sharon Tate",Roman Polanski,"professor,vampire"
1970,The Grudge,"Horror,Mystery,Thriller","Sarah Michelle Gellar,Jason Behr,Clea DuVall,Bill Pullman,William Mapother,KaDee Strickland,Grace Zabriskie","Takashi Shimizu,Kathleen Thomas,Masanori Adachi","male nudity,nurse,japanese,house,remake,curse,old woman,catatonia,ghost child,remake of japanese film"
4553,The Machinist,"Thriller,Drama","Christian Bale,Jennifer Jason Leigh,Aitana Sánchez-Gijón,John Sharian,Michael Ironside,Lawrence Gilliard Jr.","Brad Anderson,Glòria Blanes","factory,insomnia,post it,machinist,cleaning bathroom tile,osha,taunting,manhole,one armed man,torment,mother's day,losing weight,old photograph,dostoevsky"
176,Saw,"Horror,Mystery,Crime","Cary Elwes,Danny Glover,Monica Potter,Michael Emerson,Ken Leung,Tobin Bell,Leigh Whannell,Dina Meyer","James Wan,Daniel J. Heffner,Jillian Giacomini","shotgun,based on short film,sadist,pistol,chained,bludgeoning,game of death"
5255,The Polar Express,"Adventure,Animation,Family,Fantasy","Tom Hanks,Michael Jeter,Nona Gaye,Peter Scolari,Eddie Deezen","Robert Zemeckis,Josh McLaglen,Luca Kouimelis,Fernando Benítez,Joseph Thomas,Juan Gonzalez,Rick Kelly,Corey Hels,Maksymillian Naporowski,Carlos Pedroza","santa claus,nerd,faith,gift,bell,beard,north pole,chute,trestle,ticket,christmas"
866,Finding Neverland,Drama,"Johnny Depp,Kate Winslet,Julie Christie,Dustin Hoffman,Freddie Highmore,Radha Mitchell,Kate Maberly,Joe Prospero,Nick Roud,Luke Spill",Marc Forster,"skab under tv,Øverste hylde,foran"
4251,Veer-Zaara,"Drama,Romance","Shah Rukh Khan,Preity Zinta,Rani Mukerji,Amitabh Bachchan,Hema Malini,Divya Dutta",Yash Chopra,"love of one's life,pilot,class society,pakistan,india,kashmir conflict"
2059,National Treasure,"Adventure,Action,Thriller,Mystery","Nicolas Cage,Diane Kruger,Justin Bartha,Sean Bean,Jon Voight,Harvey Keitel,Christopher Plummer,David Dayan Fisher,Stewart Finlay-McLennan,Oleg Taktarov,Stephen A. Pope,Annie Parisse,Mark Pellegrino,Armando Riesco,Erik King,Don McManus,Ron Canada,Hunter Gomez,Deborah Yates","Jon Turteltaub,Gary Rieck,Alicia Accardo,Albert Cho,John Trujillo","riddle,treasure,treasure hunt,archaeologist,archeology "
140,Bad Education,"Crime,Drama,Romance,Thriller","Gael García Bernal,Fele Martínez,Daniel Giménez Cacho,Lluís Homar,Francisco Maestre,Francisco Boira,Nacho Pérez,Raúl García Forneiro,Javier Cámara,Alberto Ferreiro",Pedro Almodóvar,"individual,transvestism,gay,spain,sexual identity,transsexuality,drug abuse,sexual abuse,madrid,film business,screenplay,friendship,boarding school,priest,teacher,catholicism"
1966,Alexander,"War,History,Action,Adventure,Drama,Romance","Colin Farrell,Angelina Jolie,Val Kilmer,Jared Leto,Jonathan Rhys Meyers,Anthony Hopkins,Jessie Kamm,Christopher Plummer,Connor Paolo,Patrick Carroll,Peter Williamson,Morgan Christopher Ferris,Robert Earley,Aleczander Gordon,John Kavanagh,Gary Stretch,Rosario Dawson,Féodor Atkine,Toby Kebbell,Fiona O'Shaughnessy,Laird Macintosh,Francisco Bosch,Neil Jackson,Garrett Lombard,Chris Aberdein","Oliver Stone,Julie Brown,Sue Field,Simon Warnock","aristotle,egypt,greece,persia,elephant,campaign,alexander the great,homosexuality,gay relationship,ancient world"
2288,Closer,"Drama,Romance","Julia Roberts,Jude Law,Natalie Portman,Clive Owen,Colin Stinton,Nick Hobbs,Steve Benham,Elizabeth Bower,Ray Donn","Mike Nichols,Michael Haley,Mary Bailey","father son relationship,love at first sight,photographer,loss of lover,cheating,lie,forbidden love,tea,lover,kiss,photography,secret love,times square,liar,sexchat,based on play or musical,death of father,falling in love"
163,Ocean's Twelve,"Thriller,Crime","George Clooney,Brad Pitt,Catherine Zeta-Jones,Julia Roberts,Andy García,Casey Affleck,Scott Caan,Shaobo Qin,Bernie Mac,Don Cheadle,Matt Damon,Carl Reiner,Eddie Jemison","Steven Soderbergh,Gregory Jacobs,Annie Welles","sequel,fabergé egg,dutch eastindian company,second,part,golden egg,goon"
25952,Conquest of Space,Science Fiction,"Walter Brooke,Eric Fleming,Mickey Shaughnessy,Phil Foster,William Redfield,William Hopper,Benson Fong",Byron Haskin,"outer space,space station"
3016,Dr. Jekyll and Mr. Hyde,"Drama,Horror,Science Fiction","John Barrymore,Charles Willis Lane,Brandon Hurst,Cecil Clovelly,Nita Naldi",John S. Robertson,"double life,silent film,jekyll and hyde"
2972,The Golem: How He Came Into the World,"Horror,Science Fiction,Thriller","Paul Wegener,Albert Steinrück,Lyda Salmonova,Ernst Deutsch,Hans Sturm,Max Kronert,Otto Gebühr","Paul Wegener,Carl Boese",in vitro fertilisation
992,"Sherlock, Jr.","Fantasy,Drama,Comedy,Mystery","Buster Keaton,Kathryn McGuire,Joe Keaton,Erwin Connelly,Ward Crane,Doris Deane","Buster Keaton,Walter C. Reed","amateur detective,pickpocket,slapstick,pool,jungle,motorcycle,false accusations,silent film,projectionist,booby trap,handkerchief,magnifying glass,railyard,reference to sherlock holmes,banana peel,pearls,chase on train roof"
3060,The Big Parade,"Drama,Romance,War","John Gilbert,Renée Adorée,Hobart Bosworth,Claire McDowell,Claire Adams",King Vidor,"world war i,silent film"
1405,Greed,"Drama,History","Zasu Pitts,Gibson Gowland,Jean Hersholt,Dale Fuller,Tempe Pigott,Sylvia Ashton,Chester Conklin,Joan Standing,Erich von Stroheim,Jack Curtis,James F. Fulton,Florence Gibson","Erich von Stroheim,Louis Germonprez,Edward Sowders","gold,lottery,marriage,murder,money,tragedy,poverty,wedding,gold mine,dentist,death,lottery ticket"
964,The Phantom of the Opera,"Drama,Horror","Lon Chaney,Mary Philbin,Norman Kerry,Arthur Edmund Carewe,John St. Polis",Rupert Julian,"paris,opera,diva,phantom,unrequited love,outcast,captive,silent film,opera house,secret admirer,protégé,ballet performance"
939,The Jazz Singer,"Drama,Music","Al Jolson,May McAvoy,Warner Oland,Eugenie Besserer,Otto Lederer",Alan Crosland,"new york,san francisco,dancer,parent child relationship,generations confilct,jewish life,jewish ghetto,jew"
697,October (Ten Days that Shook the World),"Documentary,Drama","Vladimir Popov,Vasili Nikandrov,Layaschenko,Boris Livanov","Sergei M. Eisenstein,Grigori Aleksandrov,Mikhail Gomorov,Maksim Shtraukh,Ilya Trauberg","monarchy,russian revolution 1917,lenin,tzar,government,coup d'etat"
905,Pandora's Box,"Drama,Thriller,Romance","Louise Brooks,Fritz Kortner,Francis Lederer",G.W. Pabst,"london england,casino,irony,forbidden love,loss of husband,reward,silent film"
3061,The Crowd,Drama,"Eleanor Boardman,James Murray,Bert Roach,Estelle Clark",King Vidor,"new york,marriage,tragedy,silent film"
626,Un chien andalou,"Drama,Fantasy","Luis Buñuel,Salvador Dalí,Pierre Batcheff,Simone Mareuil",Luis Buñuel,"dream,cloud,razor,ant,surreal,donkey,surrealism,priest,midnight movie,death,severed hand,piano,short"
27899,Little Caesar,"Drama,Action,Crime","Edward G. Robinson,Douglas Fairbanks Jr.,Glenda Farrell,William Collier Jr.,Sidney Blackmer,Ralph Ince",Mervyn LeRoy,"robbery,murder,gangster,teetotaler"
5729,L'Âge d'Or,"Romance,Comedy,Drama","Gaston Modot,Lya Lys,Max Ernst,Lionel Salem,Caridad de Laberdesque,Josep Llorens Artigas,Germaine Noizet,Duchange,Bonaventura Ibáñez,Jean Aurenche,Jacques B. Brunius,Jean Castanier,Juan Castañe,Pancho Cossío,Simone Cottance,Marie Berthe Ernst","Luis Buñuel,Jacques B. Brunius,Claude Heymann","sex,villa,beach,orgy,bishop,jesus christ,cow,scuplture,zeh,outlaw,love,surrealism,celebration,scorpion,child murder,draw bridge"
3574,Doctor X,"Thriller,Horror","Lionel Atwill,Fay Wray,Lee Tracy,Preston Foster,John Wray,Harry Beresford,Arthur Edmund Carewe,Leila Bennett,Robert Warwick",Michael Curtiz,"new york,experiment,full moon,mad scientist,morgue,reporter,series of murders,scalpel"
875,Shanghai Express,"Romance,Drama","Marlene Dietrich,Clive Brook,Anna May Wong,Warner Oland",Josef von Sternberg,"china,rebel,prostitute,rape,shanghai,ex-lover,insurgence,chinese civil war,war,comedy,beijing"
779,Vampyr,"Drama,Horror","Julian West,Sybille Schmitz,Rena Mandel",Carl Theodor Dreyer,"vampire,anemia"
3031,Island of Lost Souls,"Adventure,Horror,Science Fiction","Charles Laughton,Richard Arlen,Leila Hyams,Arthur Hohl,Kathleen Burke,Stanley Fields",Erle C. Kenton,"exotic island,man beast,inhuman creatures"
43904,L'Atalante,"Romance,Drama","Michel Simon,Dita Parlo,Jean Dasté",Jean Vigo,marital problem
55207,Gaslight,"Thriller,Mystery","Adolf Wohlbrück,Diana Wynyard,Frank Pettingell,Cathleen Cordell,Robert Newton,Jimmy Hanley,Minnie Rayner,Marie Wright,Aubrey Dexter",Thorold Dickinson,"marriage,murder,driven mad,rubies"
26701,Humoresque,"Drama,Music","Joan Crawford,John Garfield,Oscar Levant,J. Carrol Naish,Joan Chandler,Tom D'Andrea,Peggy Knudsen,Ruth Nelson",Jean Negulesco,"classical music,concert violinist"
3766,The Lady from Shanghai,"Crime,Drama,Mystery","Rita Hayworth,Orson Welles,Everett Sloane,Glenn Anders,Ted de Corsia,Erskine Sanford,Gus Schilling,Lou Merrill,Carl Frank,Evelyn Ellis,Harry Shannon,William Alland,Alvin Hammer,Byron Kane,Mary Newton,Jessie Arnold,Tom Coleman,Theresa Harris,Tiny Jones,Arthur Tovey,Jack Baxley,Edward Peil Sr.,Steve Benton","Orson Welles,Sam Nelson,Dorothy B. Cormack","new york,san francisco,aquarium,shanghai,yacht,romantic rivalry,insurance fraud,court,blonde,suspense,classic noir,film noir"
